[ERR] Error while processing Bellwright/Content/Mist/Data/Quests/SideQuests/Horndean/CryMeARiver/CryMeARiverQuest_TalkToCalita.uasset: Package has unversioned properties but mapping file is missing, can't serialize 
[ERR] Error while processing Bellwright/Content/Mist/Data/Items/PlaceableDecorations/Tier_3/Dice/DicePlaceable.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Codex/World/Resources/Pelt_CodexEntry.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Npcs/Templates/NpcManagerProfiles/RaidMap/POIs/KugsChamber_NpcManagerProfile.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Items/UniqueQuestItems/SafetyFirst_WeaponBag.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/ConstructionSite/Elements/Tier2/T2_GateDoorRope.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Placeables/SiegeWeapons/Mangonel.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Npcs/Templates/NpcManagerProfiles/RaidMap/POIs/RedholdDefaultPoi_NpcManagerProfile.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Items/UniqueQuestItems/FunAndGames_GarrickLetter.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Items/PlaceableDecorations/Tier_3/Dice/S_Dice.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Items/KnowledgeBooks/Archery/ArcheryKnowledgeStatusEffect_3.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Configs/RegionBanditMigrationParty.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Placeables/SiegeWeapons/BatteringRam.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Codex/World/Resources/Salt_CodexEntry.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/ConstructionSite/Elements/Tier2/HardWoodRoofAngled.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Npcs/Templates/NpcManagerProfiles/RaidMap/POIs/CragkeepBayDefaultPoi_NpcManagerProfile.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Configs/SubregionOutgoingMigrationDaysByThreat.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Items/KnowledgeBooks/Archery/Archery_KnowledgeBook_4.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Items/UniqueQuestItems/FishingRoadParts.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Items/PlaceableDecorations/Tier_3/Dice/S_Dice_Cue.uasset: Package has unversioned properties but mapping file is missing, can't serializeialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Npcs/Templates/NpcManagerProfiles/RaidMap/POIs/CragkeepBayDefaultPoi_NpcManagerProfile.uasset: Package has unversione
[ERR] Error while processing Bellwright/Content/Mist/Data/ConstructionSite/Elements/Tier2/RopeKnotDeco.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Items/KnowledgeBooks/Archery/Archery_KnowledgeBook_1.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Configs/VillageTrustLevels/AssociateTrustLevel.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Items/UniqueQuestItems/HeadTraumaWeirdNote.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Placeables/SiegeWeapons/HarpoonBallista.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/ConstructionSite/Elements/Tier2/WoodenBarkInside.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Items/KnowledgeBooks/Archery/Archery_KnowledgeBook_2.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Npcs/Templates/NpcManagerProfiles/RaidMap/POIs/BeaconholdLightHousePoi_NpcManagerProfile.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Configs/VillageTrustLevels/BellwrightTrustLevel.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Quests/MainQuest/LordOfTheLowlands/MainQuestLordOfTheLowlands_BackToButcher.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/ConstructionSite/Elements/Tier2/BoatWoodBody.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Items/KnowledgeBooks/Archery/ArcheryKnowledgeStatusEffect_2.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Codex/World/Resources/EagleCarcass_CodexEntry.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Configs/VillageTrustLevels/StrangerTrustLevel.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Npcs/Templates/NpcManagerProfiles/RaidMap/POIs/VillageOutpostDefaultPoi_NpcManagerProfile.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Configs/PartyPoints/BigPartyThreatTable.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Items/UniqueQuestItems/LostSword_FakeSword.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Configs/VillageTrustLevels/FriendTrustLevel.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/ConstructionSite/Elements/Tier2/SturdyHardwoo.uasset: Package has unversioned properties but mapping file is missing, can't serializetyPointsTemplate.uasset: Package has unversioned properties but mapping file is missing, can't serialize
rofiles/RaidMap/POIs/VillageOutpostDefaultPoi_NpcManagerProfile.uasset: Package has unve
[ERR] Error while processing Bellwright/Content/Mist/Data/Npcs/Templates/NpcManagerProfiles/RaidMap/POIs/KugsChamberInterior_NpcManagerProfile.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Configs/VillageTrustLevels/ProtectorTrustLevel.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Configs/PartyPoints/RaidMapSmugglersPartyPointsTemplate.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Npcs/Templates/NpcManagerProfiles/RaidMap/POIs/KugsChamberBodyguard_NpcManagerProfile.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/ConstructionSite/Elements/Tier2/FakeVerticalGranite.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Configs/PartyPoints/BrigandsPartyPointsTemplate.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Configs/VillageTrustLevels/VillageTrustBasedPrices/TavernSleepingPrices.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Quests/MainQuest/LordOfTheLowlands/MainQuestLordOfTheLowlands_TalkToPatrykSten.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Items/UniqueQuestItems/BagWithBites.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Items/KnowledgeBooks/Archery/Archery_KnowledgeBook_5.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Configs/Seasons/Autumn.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Codex/World/Resources/CottonGrass_CodexEntry.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/ConstructionSite/Elements/Tier2/WoodenLogs_HardWood.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Configs/PartyPoints/LowlandsBanditsPartyPointsTemplate.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Configs/Seasons/Winter.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Items/KnowledgeBooks/Archery/ArcheryKnowledgeStatusEffect_1.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Items/UniqueQuestItems/LetterWithOrderFromMarek.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/ConstructionSite/Elements/Tier2/SturdyHardwoodPlanks.uasset: Package has unversioned properties but mapping file is missing, can't serialize
[ERR] Error while processing Bellwright/Content/Mist/Data/Configs/PartyPoints/BrigandsRaidPartyTemplate.uasset: Package has unversioned properties but mapping file is missing, can't serialize
